backers_count,blurb,category,country_displayable_name,created_at,creator,deadline,goal,launched_at,location,name,pledged,slug,spotlight,staff_pick,state,state_changed_at,urls,usd_pledged
542,"['a', 'two', 'month', 'two', 'thousandmile', 'book', 'tour', 'by', 'bike', 'to', 'save', '11', 'million', 'acres', 'of', 'wilderness']",Nonfiction,the United States,1520377062,Milkweed Editions,1525467600,35000,1522933251,"Minneapolis, MN",Pedal to DC: Book Tour to Save the Boundary Waters,37108.0,"['pedal', 'to', 'dc', 'book', 'tour', 'to', 'save', 'the', 'boundary', 'waters']",True,True,successful,1525467600,https://www.kickstarter.com/projects/628605595/pedal-to-dc-book-tour-to-save-the-boundary-waters?ref=discovery_category_newest,37108.0
20,"['the', 'latest', 'book', 'in', 'the', 'armageddon', 'angels', 'series', 'the', 'coming', 'darkness', 'takes', 'place', 'one', 'year', 'after', 'the', 'awakening', 'of', 'the', 'grim', 'reaper']",Fiction,the United States,1445092916,Eric Swett,1447043927,500,1445225927,"Statesville, NC",Apocalypse Rising: The Coming Darkness,774.0,"['apocalypse', 'rising', 'the', 'coming', 'darkness']",True,False,successful,1447043927,https://www.kickstarter.com/projects/1281481181/apocalypse-rising-the-coming-darkness?ref=discovery_category_newest,774.0
0,"['create', 'a', 'photobook', 'consisting', 'of', 'random', 'people', 'with', 'a', 'photo', 'and', 'short', 'interview', 'depicting', 'random', 'acts', 'of', 'kindness', 'received', '/given']",Photobooks,the United States,1435173960,Quinn Willoughby,1440420460,15000,1435236460,"Detroit, MI",Faces of America,0.0,"['faces', 'of', 'america']",False,False,failed,1440420461,https://www.kickstarter.com/projects/25669848/faces-of-america?ref=discovery_category_newest,0.0
1,"['we', 'make', 'personalized', 'framed', 'photo', 'letter', 'mats', 'up', 'to', '10', 'letters', 'long', 'any', 'name', 'or', 'word', 'you', 'choose', 'photos', 'are', 'easily', 'interchangeable']",People,the United States,1509850323,Bella Framing & Art,1512455221,500,1509859621,"Grants Pass, OR",Personalized Framed Letter Mat,1.0,"['personalized', 'framed', 'letter', 'mat']",False,False,failed,1512455222,https://www.kickstarter.com/projects/bellaframing/personalized-framed-letter-mat?ref=discovery_category_newest,1.0
9,"['a', '9x12', 'fine', 'art', 'nude', 'photography', 'coffee', 'table', 'book', 'examining', 'feminine', 'archetypes', 'with', 'original', 'artwork', 'by', 'ben', 'horton']",Art Books,the United States,1607884190,Ben Horton,1610834592,10000,1608242592,"Los Angeles, CA",Archetype - A fine art nude coffee table book,1302.0,"['archetype', 'a', 'fine', 'art', 'nude', 'coffee', 'table', 'book']",False,False,failed,1610834593,https://www.kickstarter.com/projects/archetypes/archetype-a-fine-art-nude-coffee-table-book?ref=discovery_category_newest,1302.0
120,"['a', 'book', 'of', 'moroccan', 'imagery', 'complemented', 'by', 'travel', 'advice', 'and', 'photo', 'tips', 'specific', 'to', 'morocco', 'to', 'inspire', 'your', 'own', 'photographic', 'journey']",Photobooks,the United States,1521677357,Erika Skogg,1526634289,10000,1524042289,"Marrakesh, Morocco",Photographing Morocco,12040.0,"['photographing', 'morocco']",True,False,successful,1526634289,https://www.kickstarter.com/projects/464305601/photographing-morocco?ref=discovery_category_newest,12040.0
102,"['original', 'portraits', 'and', 'short', 'bios', 'of', 'some', 'of', 'the', 'saints', 'that', 'inspire', 'me', 'such', 'as', 'barbra', 'streisand', 'tina', 'turner', 'and', 'eleanor', 'roosevelt']",Art Books,the United States,1491594452,Jim Smith,1496277000,6000,1493469213,"Philadelphia, PA",My Super Gay Book of Saints and Holy Days,6360.11,"['my', 'super', 'gay', 'book', 'of', 'saints', 'and', 'holy', 'days']",True,False,successful,1496277000,https://www.kickstarter.com/projects/234692343/my-super-gay-book-of-saints-and-holy-days?ref=discovery_category_newest,6360.11
49,"['an', 'illustrated', 'novelette', 'about', 'a', 'group', 'of', 'travelers', 'that', 'document', 'the', 'plague', 'of', 'man', 'over', 'the', 'course', 'of', 'centuries']",Fiction,the United States,1594388225,Donald  England,1599667200,500,1597157974,"Detroit, MI",Plague of Man - SS of the Dead,1376.0,"['plague', 'of', 'man', 'ss', 'of', 'the', 'dead']",True,False,successful,1599667200,https://www.kickstarter.com/projects/plagueofman/plague-of-man-ss-of-the-dead?ref=discovery_category_newest,1376.0
9,"['a', 'time', 'traveling', 'adventure', 'exploring', 'church', 'history']",Children's Books,the United States,1594434579,Andrew Votipka,1597198488,500,1594606488,"Rocky Mount, NC","The ""Mr. Baker's Book"" Series",513.0,"['the', 'mr', 'bakers', 'book', 'series']",True,False,successful,1597198488,https://www.kickstarter.com/projects/1605068393/the-mr-bakers-book-series?ref=discovery_category_newest,513.0
45,"['eyes', 'ears', 'is', 'the', 'widest', 'circulated', 'monthly', 'newsletter', 'created', 'by', 'and', 'for', 'persons', 'with', 'a', 'diagnosis', 'of', 'mental', 'illness']",Periodicals,the United States,1319745835,Jason Renaud,1330710067,4000,1328118067,"Portland, OR",Eyes & Ears,5292.0,"['eyes', 'and', 'ears']",True,False,successful,1330710067,https://www.kickstarter.com/projects/1588834897/eyes-and-ears?ref=discovery_category_newest,5292.0
11,"['glamorous', 'artistic', 'outdoor', 'gardens', 'and', 'pool', 'photo', 'shoot', 'featuring', 'published', 'pin', 'up', 'models', 'and', 'burlesque', 'dancers', 'at', 'a', 'unique', 'venue']",People,the United States,1598187819,Lulu La Femme,1601524740,350,1598470430,"Ithaca, NY",Blooming in Quarantine,414.0,"['blooming', 'in', 'quarantine']",True,False,successful,1601524740,https://www.kickstarter.com/projects/aparker/blooming-in-quarantine?ref=discovery_category_newest,414.0
1,"['reliable', 'host', 'in', 'empowering', 'international', 'students', 'with', 'scholarship', 'information', 'in', 'the', 'us', 'and', 'canada']",Academic,the United States,1501898039,The Academist,1507086333,60000,1501902333,"Houston, TX",Education Exceeding Boarders,100.0,"['education', 'exceeding', 'boarders']",False,False,failed,1507086336,https://www.kickstarter.com/projects/240974770/education-exceeding-boarders?ref=discovery_category_newest,100.0
55,"['artist', 'ailithir', 'o', 'mcgill', 'has', 'created', 'this', 'fullyillustrated', 'childrens', 'book', 'featuring', 'the', 'poem', 'the', 'owl', 'and', 'the', 'pussycat', 'by', 'edward', 'lear']",Children's Books,the United States,1487558657,Ailithir,1494039600,1200,1491361467,"Noblesville, IN",The Owl and the Pussycat Went to Sea: A Children's Book,2543.0,"['the', 'owl', 'and', 'the', 'pussycat', 'went', 'to', 'sea', 'a', 'childrens', 'b']",True,False,successful,1494039600,https://www.kickstarter.com/projects/854542968/the-owl-and-the-pussycat-went-to-sea-a-childrens-b?ref=discovery_category_newest,2543.0
249,"['publishing', 'genius', '20', 'is', 'a', 'campaign', 'to', 'release', 'five', 'books', 'in', '2014', 'groundbreaking', 'collections', 'of', 'poetry', 'fiction', 'and', 'a', 'cookbook']",Fiction,the United States,1349216648,Adam Robinson,1378943220,10000,1376318742,"Baltimore, MD",Publishing Genius 2.0,11421.01,"['publishing', 'genius', '20']",True,True,successful,1378943220,https://www.kickstarter.com/projects/1323300726/publishing-genius-20?ref=discovery_category_newest,11421.01
1353,"['a', 'book', 'of', '104', 'of', 'the', 'best', 'semirad', 'illustrations', 'from', '20162019']",Art Books,the United States,1552174661,Brendan Leonard,1556768242,15000,1554176242,"Denver, CO",Chart Imitates Life: A Book of Semi-Rad Illustrations,32199.18,"['chart', 'imitates', 'life', 'a', 'book', 'of', 'semi', 'rad', 'illustratio']",True,False,successful,1556768243,https://www.kickstarter.com/projects/408336596/chart-imitates-life-a-book-of-semi-rad-illustratio?ref=discovery_category_newest,32199.18
119,"['you', 'are', 'masters', 'of', 'the', 'fish', 'and', 'birds', 'and', 'all', 'the', 'animals', 'is', 'the', 'second', 'project', 'from', 'gnomic', 'book', 'a', '112', 'page', 'book', 'in', 'an', 'edition', 'of', '500']",Art Books,the United States,1515726222,Gnomic Book,1519767000,11800,1517427844,"Brooklyn, NY",YAMOTFABAATA by Shane Rocheleau,14200.0,"['yamotfabaata', 'by', 'shane', 'rocheleau']",True,False,successful,1519767000,https://www.kickstarter.com/projects/newflesh/yamotfabaata-by-shane-rocheleau?ref=discovery_category_newest,14200.0
2,"['help', 'release', 'this', 'incredible', 'collection', 'of', 'poetry', 'written', 'by', 'milton', 'jackson', 'a', 'collection', 'solely', 'focused', 'on', 'all', 'aspects', 'of', 'love']",Poetry,the United States,1328813330,Milton Jackson,1331740844,5000,1329152444,"Bristol, CT",Colored Images in Black and White,30.0,"['colored', 'images', 'in', 'black', 'and', 'white']",False,False,failed,1331740844,https://www.kickstarter.com/projects/iammilton/colored-images-in-black-and-white?ref=discovery_category_newest,30.0
26,"['subtitled', 'his', 'early', 'virus', 'monologues', 'this', 'is', 'fifth', 'in', 'the', 'series', 'satire', 'yes', 'timely', 'yes']",Poetry,the United States,1588691914,Ken Waldman,1591073940,1300,1588972795,"Anchorage, AK","Trump Sonnets, Volume 5",2265.0,"['trump', 'sonnets', 'volume', '5']",True,False,successful,1591073941,https://www.kickstarter.com/projects/1902868868/trump-sonnets-volume-5?ref=discovery_category_newest,2265.0
26,"['camden', 'and', 'the', 'lightning', 'bug', 'is', 'a', 'paperback', 'adaptation', 'of', 'a', 'childrens', 'fiction', 'story', 'by', 'eric', 'j', 'powell', 'jr']",Fiction,the United States,1546616597,Eric Powell,1549208734,1000,1546981757,"Camden, NJ","""Camden and The Lightning Bug""",1000.0,"['camden', 'and', 'the', 'lightning', 'bug']",True,False,successful,1549208734,https://www.kickstarter.com/projects/myheartbeatzclothing/camden-and-the-lightning-bug?ref=discovery_category_newest,1000.0
1,"['hello', 'this', 'project', 'is', 'a', 'childrens', 'book', 'series', 'that', 'focuses', 'on', 'emotional', 'education', 'help', 'me', 'teach', 'kids', 'about', 'their', 'emotions']",Children's Books,the United States,1615234913,Lauren,1620418063,1000,1615237663,"Albany, NY",Read-a-Feeling: the books about emotions,1.0,"['read', 'a', 'feeling', 'the', 'books', 'about', 'emotions']",False,False,live,1615237664,https://www.kickstarter.com/projects/1323799233/read-a-feeling-the-books-about-emotions?ref=discovery_category_newest,1.0
83,"['in', 'the', 'court', 'of', 'the', 'peacock', 'king', 'magic', 'is', 'as', 'real', 'as', 'you', 'can', 'write', 'it', 'and', 'weapons', 'have', 'souls', 'and', 'opinions']",Fiction,the United States,1391920000,"Eric ""Irk"" Bercegeay",1397157357,1500,1394565357,"Portland, OR",The Peacock King - Magic Words & Talking Guns,7000.0,"['the', 'peacock', 'king', 'magic', 'words', 'and', 'talking', 'guns']",True,False,successful,1397157357,https://www.kickstarter.com/projects/irk/the-peacock-king-magic-words-and-talking-guns?ref=discovery_category_newest,7000.0
6,"['see', 'the', 'usa', 'through', 'my', 'eyes', 'as', 'i', 'photograph', 'my', 'way', 'across', 'the', 'country', 'national', 'parks', 'big', 'cities', 'odd', 'sites', 'and', 'dogs', 'will', 'be', 'featured']",Places,the United States,1407873065,Christina Miller (Crellim),1412106900,5000,1408041394,"Route 66, CA",Crellim's Cross-Country Adventure,300.0,"['crellims', 'cross', 'country', 'adventure']",False,False,failed,1412106900,https://www.kickstarter.com/projects/1961096389/crellims-cross-country-adventure?ref=discovery_category_newest,300.0
2,"['through', 'tears', 'i', 'wrote', 'poetry', 'published', 'my', 'book', 'in', 'hopes', 'to', 'stop', 'banks', 'foreclosure', 'on', 'me', 'and', 'my', 'veteran', 'husbands', 'home', 'enjoy']",Poetry,the United States,1402073023,Andrea Guice,1407726142,110000,1402542142,"Toledo, OH",Jaded Hearts Poetry was written while enduring foreclosure.,30.0,"['jaded', 'hearts', 'poetry', 'was', 'written', 'while', 'enduring', 'for']",False,False,failed,1407726143,https://www.kickstarter.com/projects/965013516/jaded-hearts-poetry-was-written-while-enduring-for?ref=discovery_category_newest,30.0
25,"['wordplay', 'quips', 'puns', 'whatever', 'you', 'call', 'them', 'i', 'deliver']",Calendars,the United States,1486480551,David Michael Williams,1492281096,10000,1487100696,"Fond du Lac, WI",Pun-a-Day Calendar (2018),1035.0,"['pun', 'a', 'day', 'calendar']",False,False,failed,1492281096,https://www.kickstarter.com/projects/1620958229/pun-a-day-calendar?ref=discovery_category_newest,1035.0
66,"['a', 'richly', 'illustrated', 'childrens', 'book', 'following', 'a', 'story', 'about', 'a', 'boy', 'lost', 'in', 'a', 'magical', 'dream', 'land', 'who', 'meets', 'and', 'learns', 'the', 'abcs']",Children's Books,the United States,1471793071,Nate Jensen - Artist,1475076240,6000,1472650737,"Portland, OR",The Alphabet Story Children's Book,6643.11,"['the', 'alphabet', 'story', 'childrens', 'book']",True,False,successful,1475076240,https://www.kickstarter.com/projects/alphabetstory/the-alphabet-story-childrens-book?ref=discovery_category_newest,6643.11
62,"['unleash', 'your', 'inner', 'animal']",Fiction,the United States,1454336128,David Peter,1454530618,50,1454357818,"Brooklyn, NY",Fanfiction for Pets,519.0,"['fanfiction', 'for', 'pets']",True,False,successful,1454530620,https://www.kickstarter.com/projects/dpeter/fanfiction-for-pets?ref=discovery_category_newest,519.0
0,"['soccerview', 'mission', 'is', 'to', 'cover', 'the', 'gap', 'between', 'the', 'smallscale', 'media', 'outlets', 'and', 'media', 'agencies', 'helping', 'small', 'papers', 'and', 'bloggers']",Periodicals,the United States,1419702955,JEENA O'SANT JI,1450391432,15000,1447799432,"Surfside, FL",SOCCERVIEW,0.0,['soccerview'],False,False,failed,1450391432,https://www.kickstarter.com/projects/2137785859/soccerview?ref=discovery_category_newest,0.0
4,"['dopple', 'avenue', 'hurt', 'is', 'a', 'spoof', 'noir', 'podcast', 'that', 'follows', 'the', 'adventures', 'of', 'pi', 'james', 'keyes', 'in', 'brentwood', 'heights', 'illinois']",Radio & Podcasts,the United States,1403136508,Robert Lamb,1405823352,1500,1403231352,"St. Petersburg, FL",Dopple Avenue Hurt Podcast,91.0,"['dopple', 'avenue', 'hurt', 'podcast']",False,False,failed,1405823414,https://www.kickstarter.com/projects/2068528381/dopple-avenue-hurt-podcast?ref=discovery_category_newest,91.0
116,"['i', 'have', 'created', 'a', 'fascinating', 'and', 'beautiful', 'printed', 'collectors', 'book', 'showcasing', 'the', 'classic', 'game', 'cover', 'art', 'i', 'painted', 'from', '198594']",Art Books,the United States,1489713116,Mike Winterbauer,1492545819,4800,1489953819,"Snoqualmie, WA",Classic Game Covers by Mike Winterbauer,7402.84,"['classic', 'game', 'covers', 'by', 'mike', 'winterbauer']",True,False,successful,1492545820,https://www.kickstarter.com/projects/1966689778/classic-game-covers-by-mike-winterbauer?ref=discovery_category_newest,7402.84
11,"['the', 'need', 'to', 'document', 'and', 'celebrate', 'microphone', 'culture', 'in', 'the', 'dmv', 'is', 'real', 'mic', 'life', 'stands', 'as', 'the', 'vehicle', 'for', 'regional', 'artists', 'to', 'shine']",Poetry,the United States,1374346139,Fred Keene,1378007940,2500,1374871642,"Baltimore, MD",Mic Life Magazine: Reloaded.,266.0,"['mic', 'life', 'magazine', 'reloaded']",False,False,failed,1378007942,https://www.kickstarter.com/projects/980247415/mic-life-magazine-reloaded?ref=discovery_category_newest,266.0
6,"['join', 'us', 'in', 'celebrating', 'lgbt', 'characters', 'and', 'themes', 'in', 'writing', 'and', 'art', 'lets', 'bring', 'their', 'beauty', 'to', 'readers', 'and', 'empower', 'creators']",Literary Journals,the United States,1515404940,Michelle Ropp,1522197000,2500,1519862606,"Spokane, WA",The Rainbow Review: An LGBT+ Literary and Art Journal,175.0,"['the', 'rainbow', 'review', 'an', 'lgbt', 'literary', 'and', 'art', 'journa']",False,False,failed,1522197001,https://www.kickstarter.com/projects/2058309739/the-rainbow-review-an-lgbt-literary-and-art-journa?ref=discovery_category_newest,175.0
14,"['some', 'people', 'are', 'meant', 'to', 'be', 'poets', 'at', 'michicana', 'we', 'want', 'to', 'give', 'them', 'a', 'voice', 'michicana', 'features', 'artists', 'with', 'a', 'connection', 'to', 'michigan']",Poetry,the United States,1507160584,Ryan Campbell,1520744340,10000,1517578155,"Ann Arbor, MI",Michicana Romantic - A Journal of Poetry,707.0,"['michicana', 'a', 'journal', 'of', 'poetry']",False,False,failed,1520744341,https://www.kickstarter.com/projects/1017212714/michicana-a-journal-of-poetry?ref=discovery_category_newest,707.0
393,"['creature', 'designer', 'and', 'sculptor', 'sandy', 'collora', 'has', 'written', 'the', 'ultimate', 'how', 'to', 'book', 'on', 'making', 'a', 'monster', 'maquette', 'from', 'start', 'to', 'finish']",Art Books,the United States,1508706822,Sandy Collora,1512525576,24000,1509497976,"Huntington Beach, CA",The Art of Creature and Character Design Volume 4: PROCESS,28529.0,"['the', 'art', 'of', 'creature', 'and', 'character', 'design', 'volume', '4']",True,False,successful,1512525576,https://www.kickstarter.com/projects/292967578/the-art-of-creature-and-character-design-volume-4?ref=discovery_category_newest,28529.0
76,"['along', 'with', 'a', 'network', 'of', 'talented', 'friends', 'theblaaahgcom', 'has', 'decided', 'to', 'get', 'physical', 'and', 'put', 'out', 'an', 'art', 'periodical']",Periodicals,the United States,1366087367,Mauricio Vargas,1369540800,5000,1367871082,"Brooklyn, NY",BLAAAH magazine : Issue 1 / SS2013,5088.0,"['blaaah', 'mag', 'issue', '1', 'ss2013']",True,True,successful,1369540834,https://www.kickstarter.com/projects/theblaaahg/blaaah-mag-issue-1-ss2013?ref=discovery_category_newest,5088.0
213,"['art', 'jewelry', 'forum', 'is', 'seeking', 'support', 'for', 'their', 'next', 'publication', 'shows', 'tales']",Art Books,the United States,1407342669,Art Jewelry Forum,1415395399,12000,1412799799,"Mill Valley, CA",SHOWS & TALES,24015.0,"['shows', 'and', 'tales']",True,False,successful,1415395399,https://www.kickstarter.com/projects/artjewelryforum/shows-and-tales?ref=discovery_category_newest,24015.0
0,"['i', 'am', 'building', 'my', 'architectural', 'photography', 'portfolio', 'and', 'will', 'be', 'photographing', 'landmarks', 'in', 'the', 'minneapolis/st', 'paul', 'metropolitan', 'area']",Places,the United States,1408652658,Robert Glieden (deleted),1410482412,1500,1409272812,"Minneapolis, MN",Twin Cities Architecture,0.0,"['twin', 'cities', 'architecture']",False,False,failed,1410482413,https://www.kickstarter.com/projects/1508554799/twin-cities-architecture?ref=discovery_category_newest,0.0
60,"['a', 'coloring', 'book', 'of', 'radical', 'love', 'stories', 'featuring', 'activists', 'writers', 'organizers', 'scientists', 'and', 'others']",Children's Books,the United States,1492715128,Just Love: A Coloring Book,1495327916,1500,1492735916,"Oakland, CA",Just Love: A Coloring Book,3146.0,"['just', 'love', 'a', 'coloring', 'book']",True,False,successful,1495327916,https://www.kickstarter.com/projects/justlove/just-love-a-coloring-book?ref=discovery_category_newest,3146.0
4,"['a', 'robot', 'themed', 'planner', 'full', 'of', 'bots', 'puzzles', 'and', 'adventure']",Calendars,the United States,1534615620,Gregg Kemple,1537654295,4800,1534716695,"Atlanta, GA",Bot Uprising 2019 Planner,171.0,"['bot', 'uprising', '2019', 'planner']",False,False,failed,1537654296,https://www.kickstarter.com/projects/kerchunk/bot-uprising-2019-planner?ref=discovery_category_newest,171.0
475,"['a', 'stunning', 'photography', 'book', 'about', 'the', 'abandoned', 'factory', 'its', 'history', 'and', 'the', 'surreal', 'interior', 'during', 'its', 'final', 'days', 'standing']",Photobooks,the United States,1429368719,Paul Raphaelson,1438286400,7400,1435329128,"Brooklyn, NY",Sweet Ruin: The Brooklyn Domino Sugar Refinery,36849.0,"['sweet', 'ruin', 'the', 'brooklyn', 'domino', 'sugar', 'refinery']",True,True,successful,1438286415,https://www.kickstarter.com/projects/1534429397/sweet-ruin-the-brooklyn-domino-sugar-refinery?ref=discovery_category_newest,36849.0
20,"['this', 'is', 'my', 'second', 'novel', 'the', 'funds', 'are', 'helping', 'to', 'pay', 'for', 'the', 'initial', 'print', 'run', 'and', 'some', 'advertising', 'materials']",Fiction,the United States,1405777728,Eric Swett,1406865540,350,1405962636,"Mooresville, NC",Apocalypse In The Balance,651.0,"['apocalypse', 'in', 'the', 'balance']",True,False,successful,1406865540,https://www.kickstarter.com/projects/1281481181/apocalypse-in-the-balance?ref=discovery_category_newest,651.0
0,"['a', 'hypnotic', 'new', 'look', 'at', 'the', 'behind', 'the', 'scenes', 'of', 'las', 'vegas', 'from', 'the', 'eyes', 'of', 'one', 'of', 'its', 'las', 'vegas', 'natives', 'i', 'love', 'my', 'town']",Photobooks,the United States,1451860142,Reno Silva,1456881900,2000,1451913244,"Las Vegas, NV",Reno Vegas Photography story book,0.0,"['reno', 'vegas', 'photography', 'story', 'book']",False,False,failed,1456881900,https://www.kickstarter.com/projects/1706530737/reno-vegas-photography-story-book?ref=discovery_category_newest,0.0
77,"['help', 'me', 'print', 'a', 'childrens', 'book', 'that', 'focuses', 'on', 'add', 'and', 'adhd', 'children', 'in', 'an', 'alternative', 'positive', 'light']",Children's Books,the United States,1485823211,Zach Nims,1517889790,3500,1512705790,"Tulsa, OK",They Say I Have A Problem,4059.0,"['they', 'say', 'i', 'have', 'a', 'problem']",True,False,successful,1517889790,https://www.kickstarter.com/projects/214708012/they-say-i-have-a-problem?ref=discovery_category_newest,4059.0
74,"['this', 'book', 'is', 'a', 'series', 'of', 'unapologetic', 'nude', 'photographs', 'about', 'real', 'people', 'and', 'real', 'skin', 'all', 'captured', 'on', 'film']",Photobooks,the United States,1601864930,Eli Warren,1608053252,4000,1605029252,"Greenville, SC",SKIN,7575.0,"['skin', '2']",True,True,successful,1608053252,https://www.kickstarter.com/projects/eliwarrenskinproject/skin-2?ref=discovery_category_newest,7575.0
420,"['a', 'warm', 'introduction', 'to', 'humanism', 'and', 'ethics', 'through', 'the', 'eyes', 'of', 'a', 'nineyearold']",Children's Books,the United States,1579455257,Douglas Harris,1590058837,4800,1587466837,"Salt Lake City, UT",Elle the Humanist | Children's Book on Diversity & Ethics,14501.0,"['elle', 'the', 'humanist', 'childrens', 'book', 'on', 'diversity', 'and', 'ethics']",True,True,successful,1590058838,https://www.kickstarter.com/projects/doughded/elle-the-humanist-childrens-book-on-diversity-and-ethics?ref=discovery_category_newest,14501.0
20,"['a', 'unique', 'independent', 'magazine', 'featuring', 'inspirational', 'female', 'surfers', 'environmentalists', 'travelers', 'and', 'artists', 'from', 'across', 'the', 'globe']",Periodicals,the United States,1369700279,Salty at Heart,1376586838,8000,1373994838,"Wrightsville Beach, NC",Salty at Heart Magazine,940.0,"['salty', 'at', 'heart', 'magazine']",False,False,failed,1376586838,https://www.kickstarter.com/projects/1080545710/salty-at-heart-magazine?ref=discovery_category_newest,940.0
